time,open,high,low,close,Volume
2022-07-29T09:15:00+05:30,892.1,946.6,892.1,908.25,12332600
2022-07-29T13:15:00+05:30,908.1,914.45,905.6,908.15,2594200
2022-08-01T09:15:00+05:30,911.35,945,907.1,924.1,4982600
2022-08-01T13:15:00+05:30,924.05,934.85,921.5,927.7,1733200
2022-08-02T09:15:00+05:30,928.85,940,917.1,932.15,2613800
2022-08-02T13:15:00+05:30,932.05,939.9,931.7,935.55,890400
2022-08-03T09:15:00+05:30,938,942,919.5,922.3,2084600
2022-08-03T13:15:00+05:30,922.3,931.6,918.25,927.05,1117200
2022-08-04T09:15:00+05:30,938.65,943.9,921.6,931,2317000
2022-08-04T13:15:00+05:30,931.7,935,928,932.95,663600
2022-08-05T09:15:00+05:30,937.7,943.5,934.25,941.15,1838200
2022-08-05T13:15:00+05:30,940.85,948.15,940.6,943.05,1839600
2022-08-08T09:15:00+05:30,940.1,949.1,940.1,943.3,1274000
2022-08-08T13:15:00+05:30,943.7,958.3,943.45,954.2,1670200
2022-08-10T09:15:00+05:30,953.9,961,949.15,957.2,1664600
2022-08-10T13:15:00+05:30,957.25,965.7,954.5,963.6,1176000
2022-08-11T09:15:00+05:30,967.55,969.7,959.05,963.1,1113000
2022-08-11T13:15:00+05:30,961.9,961.9,953.15,955.15,606200
2022-08-12T09:15:00+05:30,958.85,959.95,951.5,953.35,578200
2022-08-12T13:15:00+05:30,953.45,956.05,952.05,953.85,457800
2022-08-16T09:15:00+05:30,954.45,979.6,952.95,976.95,1867600
2022-08-16T13:15:00+05:30,976.75,982.4,976.35,981.45,1173200
2022-08-17T09:15:00+05:30,978.85,984.4,974.2,975.15,1213800
2022-08-17T13:15:00+05:30,974.45,977.45,970.2,972.55,715400
2022-08-18T09:15:00+05:30,973.95,989.25,972,981.5,2707600
2022-08-18T13:15:00+05:30,981.55,981.9,972.25,974.7,1094800
2022-08-19T09:15:00+05:30,974.55,989.95,964.45,973.6,2724400
2022-08-19T13:15:00+05:30,973.45,973.5,956.65,958.5,1492400
2022-08-22T09:15:00+05:30,958.5,960.9,940.1,943.15,2895200
2022-08-22T13:15:00+05:30,943.15,944.1,935,939.85,1594600
2022-08-23T09:15:00+05:30,939.85,955.95,925.3,950.9,3817800
2022-08-23T13:15:00+05:30,950.9,961.9,950.65,961.9,2574600
2022-08-24T09:15:00+05:30,963.45,966.95,952.6,953.1,1537200
2022-08-24T13:15:00+05:30,953.3,964.25,952.15,962.15,1537200
2022-08-25T09:15:00+05:30,967.9,971.6,952.5,953.75,1610000
2022-08-25T13:15:00+05:30,952.65,953,943.45,946.35,1715000
2022-08-26T09:15:00+05:30,955,964.55,952.7,956.55,1705200
2022-08-26T13:15:00+05:30,957,961,956.2,959,634200
2022-08-29T09:15:00+05:30,949.15,952.35,938.8,950.8,1545600
2022-08-29T13:15:00+05:30,951.5,960,951,959.9,887600
2022-08-30T09:15:00+05:30,963.95,985,963.95,982.9,3211600
2022-08-30T13:15:00+05:30,982.75,992,982.25,988.15,1827000
2022-09-01T09:15:00+05:30,986.1,1020,978.45,1007.15,5047000
2022-09-01T13:15:00+05:30,1007.45,1018.5,1001,1016.55,2139200
2022-09-02T09:15:00+05:30,1025,1033.5,1018,1026.9,2839200
2022-09-02T13:15:00+05:30,1027,1029.85,1022.3,1025.25,992600
2022-09-05T09:15:00+05:30,1026.65,1040.7,1022.85,1039,1604400
2022-09-05T13:15:00+05:30,1039.6,1040,1034.15,1039.95,828800
2022-09-06T09:15:00+05:30,1042.95,1057.25,1042,1051.8,2669800
2022-09-06T13:15:00+05:30,1051.2,1055.6,1048.85,1053.65,1015000
2022-09-07T09:15:00+05:30,1044.1,1059.9,1037.2,1043.2,2217600
2022-09-07T13:15:00+05:30,1043.8,1045,1037.5,1040.3,672000
2022-09-08T09:15:00+05:30,1045.1,1057.55,1040.5,1042.2,1573600
2022-09-08T13:15:00+05:30,1042.05,1049,1038.8,1045,984200
2022-09-09T09:15:00+05:30,1054.15,1054.8,1041.4,1046.55,1310400
2022-09-09T13:15:00+05:30,1047.25,1057.55,1044,1054.45,1101800
2022-09-12T09:15:00+05:30,1058.35,1067.75,1053.7,1055.15,1656200
2022-09-12T13:15:00+05:30,1054.75,1056.15,1050.1,1050.1,931000
2022-09-13T09:15:00+05:30,1056.1,1059.1,1041.35,1042,1324400
2022-09-13T13:15:00+05:30,1041.9,1043.8,1035.3,1041,1103200
2022-09-14T09:15:00+05:30,1033.55,1047.85,1028.8,1042.45,1089200
2022-09-14T13:15:00+05:30,1042,1044.35,1038.5,1038.95,452200
2022-09-15T09:15:00+05:30,1045,1061.85,1040.75,1047.6,2781800
2022-09-15T13:15:00+05:30,1047.85,1048.95,1032.6,1045,1248800
2022-09-16T09:15:00+05:30,1040.75,1043,1023.4,1023.4,1848000
2022-09-16T13:15:00+05:30,1023.85,1030.75,1013.6,1027.05,1881600
2022-09-19T09:15:00+05:30,1028,1040.9,1019,1029.35,1916600
2022-09-19T13:15:00+05:30,1029.65,1036.15,1026.25,1033.55,1194200
2022-09-20T09:15:00+05:30,1040.45,1088.05,1040.4,1075.1,6041000
2022-09-20T13:15:00+05:30,1075,1083.75,1070.25,1081,2101400
2022-09-21T09:15:00+05:30,1077.05,1093.6,1069.65,1076.65,4278400
2022-09-21T13:15:00+05:30,1076.7,1077,1069.05,1071.75,952000
2022-09-22T09:15:00+05:30,1061,1088.5,1061,1066.9,2844800
2022-09-22T13:15:00+05:30,1067.55,1086,1066,1075.1,2818200
2022-09-23T09:15:00+05:30,1072.8,1072.8,1028.25,1036.8,3432800
2022-09-23T13:15:00+05:30,1037.15,1043.9,1032.3,1039,1612800
2022-09-26T09:15:00+05:30,1039.9,1039.9,996.6,1022.45,3522400
2022-09-26T13:15:00+05:30,1023.4,1031.4,1020.25,1025.05,1586200
2022-09-27T09:15:00+05:30,1025.5,1036.2,1019.05,1035.95,2860200
2022-09-27T13:15:00+05:30,1035.95,1042.25,1029.35,1036.45,1587600
2022-09-28T09:15:00+05:30,1026.05,1039.65,1022.35,1028.85,1894200
2022-09-28T13:15:00+05:30,1028.65,1032.15,1018.95,1020,1436400
2022-09-29T09:15:00+05:30,1032.2,1041.2,1017.3,1018.65,2476600
2022-09-29T13:15:00+05:30,1018.65,1019.7,1014,1017.7,1674400
2022-09-30T09:15:00+05:30,1012.45,1029.3,988.25,1025.1,3753400
2022-09-30T13:15:00+05:30,1025.65,1037.35,1025.65,1033.35,1457400
